order_id,datetime,status,order_type,amount,customer_id,product_id
ord15352,2026-03-22 17:44:00,Completed,Dine-in,400.78,15352,10017
ord15353,2026-03-22 17:46:00,Pending,Delivery,272.16,15353,10010
ord15354,2026-03-22 17:48:00,Pending,Dine-in,308.22,15354,10034
ord15355,2026-03-22 17:50:00,Completed,Takeaway,129.49,15355,10026
ord15356,2026-03-22 17:52:00,Pending,Takeaway,107.76,15356,10034
ord15357,2026-03-22 17:54:00,Cancelled,Dine-in,0,15357,10027
ord15358,2026-03-22 17:56:00,Completed,Delivery,334.42,15358,10010
ord15359,2026-03-22 17:58:00,Completed,Dine-in,149.55,15359,10012
ord15360,2026-03-22 18:00:00,Completed,Takeaway,317.54,15360,10004
ord15361,2026-03-22 18:02:00,Completed,Takeaway,78.33,15361,10032
ord15362,2026-03-22 18:04:00,Pending,Dine-in,367.68,15362,10002
ord15363,2026-03-22 18:06:00,Completed,Dine-in,245.36,15363,10006
ord15364,2026-03-22 18:08:00,Completed,Takeaway,330.42,15364,10027
ord15365,2026-03-22 18:10:00,Completed,Dine-in,68.99,15365,10021
ord15366,2026-03-22 18:12:00,Cancelled,Dine-in,0,15366,10009
ord15367,2026-03-22 18:14:00,Completed,Dine-in,420.77,15367,10023
ord15368,2026-03-22 18:16:00,Cancelled,Takeaway,0,15368,10008
ord15369,2026-03-22 18:18:00,Completed,Delivery,214.73,15369,10001
ord15370,2026-03-22 18:20:00,Pending,Dine-in,437.76,15370,10003
ord15371,2026-03-22 18:22:00,Cancelled,Delivery,0,15371,10024
ord15372,2026-03-22 18:24:00,Pending,Delivery,511.6,15372,10023
ord15373,2026-03-22 18:26:00,Completed,Delivery,528.83,15373,10015
ord15374,2026-03-22 18:28:00,Pending,Dine-in,201.51,15374,10025
ord15375,2026-03-22 18:30:00,Completed,Delivery,396.56,15375,10026
ord15376,2026-03-22 18:32:00,Pending,Dine-in,278,15376,10019
ord15377,2026-03-22 18:34:00,Completed,Takeaway,294.43,15377,10031
ord15378,2026-03-22 18:36:00,Completed,Delivery,302.96,15378,10004
ord15379,2026-03-22 18:38:00,Completed,Dine-in,342.44,15379,10006
ord15380,2026-03-22 18:40:00,Pending,Dine-in,148.87,15380,10028
ord15381,2026-03-22 18:42:00,Pending,Takeaway,198.71,15381,10002
ord15382,2026-03-22 18:44:00,Completed,Takeaway,321.8,15382,10011
ord15383,2026-03-22 18:46:00,Completed,Dine-in,153.65,15383,10021
ord15384,2026-03-22 18:48:00,Pending,Delivery,145.76,15384,10005
ord15385,2026-03-22 18:50:00,Completed,Takeaway,318.53,15385,10015
ord15386,2026-03-22 18:52:00,Completed,Dine-in,226.06,15386,10023
ord15387,2026-03-22 18:54:00,Completed,Takeaway,315.38,15387,10004
ord15388,2026-03-22 18:56:00,Completed,Delivery,257.02,15388,10034
ord15389,2026-03-22 18:58:00,Pending,Dine-in,359.71,15389,10002
ord15390,2026-03-22 19:00:00,Completed,Takeaway,516.51,15390,10003
ord15391,2026-03-22 19:02:00,Pending,Dine-in,271.73,15391,10001
ord15392,2026-03-22 19:04:00,Cancelled,Delivery,0,15392,10012
ord15393,2026-03-22 19:06:00,Cancelled,Delivery,0,15393,10031
ord15394,2026-03-22 19:08:00,Completed,Delivery,385,15394,10030
ord15395,2026-03-22 19:10:00,Completed,Delivery,494.07,15395,10026
ord15396,2026-03-22 19:12:00,Completed,Delivery,235.67,15396,10004
ord15397,2026-03-22 19:14:00,Completed,Dine-in,118.55,15397,10005
ord15398,2026-03-22 19:16:00,Completed,Dine-in,339.02,15398,10010
ord15399,2026-03-22 19:18:00,Completed,Dine-in,98.36,15399,10007
ord15400,2026-03-22 19:20:00,Completed,Dine-in,125.13,15400,10027
ord15401,2026-03-22 19:22:00,Completed,Dine-in,471.97,15401,10033
ord15402,2026-03-22 19:24:00,Completed,Dine-in,223.9,15402,10011
ord15403,2026-03-22 19:26:00,Pending,Delivery,317.46,15403,10003
ord15404,2026-03-22 19:28:00,Pending,Takeaway,356.85,15404,10017
ord15405,2026-03-22 19:30:00,Completed,Delivery,397.33,15405,10006
ord15406,2026-03-22 19:32:00,Pending,Takeaway,412.34,15406,10020
ord15407,2026-03-22 19:34:00,Completed,Dine-in,260.82,15407,10021
ord15408,2026-03-22 19:36:00,Completed,Dine-in,248.72,15408,10008
ord15409,2026-03-22 19:38:00,Completed,Dine-in,102.14,15409,10008
ord15410,2026-03-22 19:40:00,Completed,Dine-in,527.49,15410,10001
ord15411,2026-03-22 19:42:00,Completed,Takeaway,109.32,15411,10021
ord15412,2026-03-22 19:44:00,Completed,Delivery,402.61,15412,10032
ord15413,2026-03-22 19:46:00,Completed,Dine-in,355.03,15413,10013
ord15414,2026-03-22 19:48:00,Completed,Dine-in,363.56,15414,10004
ord15415,2026-03-22 19:50:00,Completed,Dine-in,444.25,15415,10028
ord15416,2026-03-22 19:52:00,Completed,Takeaway,249.35,15416,10027
ord15417,2026-03-22 19:54:00,Pending,Dine-in,249.5,15417,10019
ord15418,2026-03-22 19:56:00,Completed,Delivery,466.92,15418,10003
ord15419,2026-03-22 19:58:00,Completed,Takeaway,472.77,15419,10015
ord15420,2026-03-22 20:00:00,Completed,Dine-in,480.49,15420,10032
ord15421,2026-03-22 20:02:00,Completed,Takeaway,258.38,15421,10022
ord15422,2026-03-22 20:04:00,Pending,Takeaway,300.87,15422,10022
ord15423,2026-03-22 20:06:00,Completed,Dine-in,443.11,15423,10010
ord15424,2026-03-22 20:08:00,Completed,Takeaway,226.99,15424,10006
ord15425,2026-03-22 20:10:00,Pending,Dine-in,258.56,15425,10020
ord15426,2026-03-22 20:12:00,Completed,Takeaway,319.49,15426,10010
ord15427,2026-03-22 20:14:00,Completed,Delivery,244.24,15427,10033
ord15428,2026-03-22 20:16:00,Pending,Dine-in,408.34,15428,10014
ord15429,2026-03-22 20:18:00,Completed,Takeaway,85.23,15429,10007
ord15430,2026-03-22 20:20:00,Cancelled,Dine-in,0,15430,10024
ord15431,2026-03-22 20:22:00,Pending,Dine-in,108.09,15431,10027
ord15432,2026-03-22 20:24:00,Completed,Takeaway,389.54,15432,10006
ord15433,2026-03-22 20:26:00,Completed,Dine-in,334.02,15433,10033
ord15434,2026-03-22 20:28:00,Completed,Dine-in,348.39,15434,10006
ord15435,2026-03-22 20:30:00,Completed,Takeaway,346.05,15435,10021
ord15436,2026-03-22 20:32:00,Completed,Dine-in,486.59,15436,10032
ord15437,2026-03-22 20:34:00,Completed,Delivery,255.2,15437,10033
ord15438,2026-03-22 20:36:00,Completed,Dine-in,168.37,15438,10006
ord15439,2026-03-22 20:38:00,Completed,Delivery,522.29,15439,10004
ord15440,2026-03-22 20:40:00,Pending,Takeaway,75.59,15440,10015
ord15441,2026-03-22 20:42:00,Completed,Takeaway,261.86,15441,10021
ord15442,2026-03-22 20:44:00,Completed,Dine-in,209.76,15442,10002
ord15443,2026-03-22 20:46:00,Completed,Delivery,470.97,15443,10005
ord15444,2026-03-22 20:48:00,Completed,Takeaway,223.12,15444,10002
ord15445,2026-03-22 20:50:00,Completed,Delivery,431.59,15445,10005
ord15446,2026-03-22 20:52:00,Completed,Delivery,448.01,15446,10010
ord15447,2026-03-22 20:54:00,Completed,Takeaway,83,15447,10015
ord15448,2026-03-22 20:56:00,Cancelled,Dine-in,0,15448,10005
ord15449,2026-03-22 20:58:00,Completed,Takeaway,114.08,15449,10005
ord15450,2026-03-22 21:00:00,Completed,Dine-in,324.86,15450,10027
ord15451,2026-03-22 21:02:00,Cancelled,Dine-in,0,15451,10029
ord15452,2026-03-22 21:04:00,Pending,Takeaway,523.27,15452,10023
ord15453,2026-03-22 21:06:00,Completed,Dine-in,148.06,15453,10002
ord15454,2026-03-22 21:08:00,Completed,Takeaway,48.46,15454,10023
ord15455,2026-03-22 21:10:00,Completed,Dine-in,317.48,15455,10002
ord15456,2026-03-22 21:12:00,Pending,Delivery,378.81,15456,10033
ord15457,2026-03-22 21:14:00,Cancelled,Dine-in,0,15457,10016
ord15458,2026-03-22 21:16:00,Completed,Takeaway,313.68,15458,10007
ord15459,2026-03-22 21:18:00,Completed,Dine-in,492.11,15459,10031
ord15460,2026-03-22 21:20:00,Completed,Takeaway,92.1,15460,10034
ord15461,2026-03-22 21:22:00,Completed,Dine-in,124.91,15461,10027
ord15462,2026-03-22 21:24:00,Cancelled,Delivery,0,15462,10009
ord15463,2026-03-22 21:26:00,Cancelled,Delivery,0,15463,10016
ord15464,2026-03-22 21:28:00,Completed,Dine-in,266.11,15464,10012
ord15465,2026-03-22 21:30:00,Completed,Dine-in,108.12,15465,10009
ord15466,2026-03-22 21:32:00,Completed,Takeaway,243.93,15466,10030
ord15467,2026-03-22 21:34:00,Completed,Delivery,186.8,15467,10020
ord15468,2026-03-22 21:36:00,Completed,Dine-in,60.73,15468,10022
ord15469,2026-03-22 21:38:00,Completed,Takeaway,76.42,15469,10021
ord15470,2026-03-22 21:40:00,Completed,Takeaway,347.68,15470,10028
ord15471,2026-03-22 21:42:00,Completed,Takeaway,193.49,15471,10036
ord15472,2026-03-22 21:44:00,Cancelled,Dine-in,0,15472,10030
ord15473,2026-03-22 21:46:00,Completed,Dine-in,289.85,15473,10028
ord15474,2026-03-22 21:48:00,Completed,Delivery,501.02,15474,10027
ord15475,2026-03-22 21:50:00,Cancelled,Dine-in,0,15475,10033
ord15476,2026-03-22 21:52:00,Pending,Dine-in,88.35,15476,10016
ord15477,2026-03-22 21:54:00,Cancelled,Takeaway,0,15477,10012
ord15478,2026-03-22 21:56:00,Cancelled,Dine-in,0,15478,10025
ord15479,2026-03-22 21:58:00,Pending,Dine-in,334.67,15479,10018
ord15480,2026-03-22 22:00:00,Completed,Dine-in,290.26,15480,10028
ord15481,2026-03-22 22:02:00,Completed,Delivery,183.88,15481,10026
ord15482,2026-03-22 22:04:00,Pending,Dine-in,79.44,15482,10032
ord15483,2026-03-22 22:06:00,Cancelled,Takeaway,0,15483,10036
ord15484,2026-03-22 22:08:00,Completed,Takeaway,463.94,15484,10026
ord15485,2026-03-22 22:10:00,Completed,Takeaway,449.13,15485,10024
ord15486,2026-03-22 22:12:00,Completed,Dine-in,512.03,15486,10021
ord15487,2026-03-22 22:14:00,Cancelled,Dine-in,0,15487,10029
ord15488,2026-03-22 22:16:00,Completed,Takeaway,194.68,15488,10014
ord15489,2026-03-22 22:18:00,Completed,Delivery,428.42,15489,10020
ord15490,2026-03-22 22:20:00,Cancelled,Delivery,0,15490,10036
ord15491,2026-03-22 22:22:00,Completed,Delivery,375.28,15491,10003
ord15492,2026-03-22 22:24:00,Completed,Dine-in,164.85,15492,10002
ord15493,2026-03-22 22:26:00,Completed,Takeaway,241.7,15493,10032
ord15494,2026-03-22 22:28:00,Completed,Delivery,512.57,15494,10011
ord15495,2026-03-22 22:30:00,Completed,Delivery,111.76,15495,10025
ord15496,2026-03-22 22:32:00,Completed,Delivery,199.82,15496,10034
ord15497,2026-03-22 22:34:00,Pending,Delivery,86.51,15497,10022
ord15498,2026-03-22 22:36:00,Cancelled,Dine-in,0,15498,10022
ord15499,2026-03-22 22:38:00,Completed,Takeaway,345.28,15499,10029
ord15500,2026-03-22 22:40:00,Completed,Delivery,308.11,15500,10012
ord15501,2026-03-22 22:42:00,Completed,Delivery,225.33,15501,10036
ord15502,2026-03-22 22:44:00,Completed,Takeaway,182.48,15502,10026
ord15503,2026-03-22 22:46:00,Completed,Delivery,99.61,15503,10024
ord15504,2026-03-22 22:48:00,Completed,Dine-in,334.41,15504,10031
ord15505,2026-03-22 22:50:00,Completed,Dine-in,467.3,15505,10036
ord15506,2026-03-22 22:52:00,Completed,Delivery,297.61,15506,10015
ord15507,2026-03-22 22:54:00,Cancelled,Delivery,0,15507,10007
ord15508,2026-03-22 22:56:00,Completed,Dine-in,322.77,15508,10025
ord15509,2026-03-22 22:58:00,Pending,Delivery,62.28,15509,10011
ord15510,2026-03-22 23:00:00,Completed,Dine-in,228.69,15510,10010
ord15511,2026-03-22 23:02:00,Completed,Dine-in,439.99,15511,10017
ord15512,2026-03-22 23:04:00,Completed,Takeaway,461.2,15512,10024
ord15513,2026-03-22 23:06:00,Pending,Takeaway,184.96,15513,10008
ord15514,2026-03-22 23:08:00,Pending,Dine-in,423.75,15514,10022
ord15515,2026-03-22 23:10:00,Completed,Delivery,404.77,15515,10015
ord15516,2026-03-22 23:12:00,Pending,Dine-in,401.78,15516,10005
ord15517,2026-03-22 23:14:00,Completed,Takeaway,361.99,15517,10023
ord15518,2026-03-22 23:16:00,Pending,Takeaway,248.85,15518,10011
ord15519,2026-03-22 23:18:00,Pending,Dine-in,285.29,15519,10030
ord15520,2026-03-22 23:20:00,Completed,Dine-in,319.76,15520,10016
ord15521,2026-03-22 23:22:00,Completed,Takeaway,522.42,15521,10028
ord15522,2026-03-22 23:24:00,Pending,Takeaway,373.92,15522,10012
ord15523,2026-03-22 23:26:00,Completed,Takeaway,202.61,15523,10032
ord15524,2026-03-22 23:28:00,Completed,Takeaway,368.64,15524,10001
ord15525,2026-03-22 23:30:00,Completed,Dine-in,492.27,15525,10021
ord15526,2026-03-22 23:32:00,Completed,Dine-in,168.78,15526,10014
ord15527,2026-03-22 23:34:00,Completed,Delivery,211.44,15527,10004
ord15528,2026-03-22 23:36:00,Completed,Delivery,184.74,15528,10025
ord15529,2026-03-22 23:38:00,Completed,Delivery,440.83,15529,10007
ord15530,2026-03-22 23:40:00,Completed,Dine-in,299.45,15530,10031
ord15531,2026-03-22 23:42:00,Completed,Delivery,319.45,15531,10021
ord15532,2026-03-22 23:44:00,Completed,Delivery,404.44,15532,10036
ord15533,2026-03-22 23:46:00,Completed,Takeaway,395.22,15533,10035
ord15534,2026-03-22 23:48:00,Completed,Takeaway,333.48,15534,10034
ord15535,2026-03-22 23:50:00,Pending,Delivery,427.53,15535,10027
ord15536,2026-03-22 23:52:00,Completed,Dine-in,469.81,15536,10022
ord15537,2026-03-22 23:54:00,Completed,Takeaway,133.86,15537,10008
ord15538,2026-03-22 23:56:00,Completed,Delivery,140.2,15538,10023
ord15539,2026-03-22 23:58:00,Cancelled,Takeaway,0,15539,10025
ord15540,2026-03-23 00:00:00,Completed,Delivery,65.91,15540,10015
ord15541,2026-03-23 00:02:00,Completed,Dine-in,432.68,15541,10011
ord15542,2026-03-23 00:04:00,Pending,Delivery,489.88,15542,10022
ord15543,2026-03-23 00:06:00,Cancelled,Takeaway,0,15543,10018
ord15544,2026-03-23 00:08:00,Cancelled,Takeaway,0,15544,10004
ord15545,2026-03-23 00:10:00,Cancelled,Takeaway,0,15545,10028
ord15546,2026-03-23 00:12:00,Cancelled,Dine-in,0,15546,10030
ord15547,2026-03-23 00:14:00,Completed,Dine-in,266.62,15547,10001
ord15548,2026-03-23 00:16:00,Pending,Takeaway,222.01,15548,10005
ord15549,2026-03-23 00:18:00,Completed,Takeaway,431.63,15549,10016
ord15550,2026-03-23 00:20:00,Pending,Dine-in,194.08,15550,10021
ord15551,2026-03-23 00:22:00,Completed,Takeaway,287.75,15551,10005
ord15552,2026-03-23 00:24:00,Completed,Takeaway,168.61,15552,10021
ord15553,2026-03-23 00:26:00,Completed,Dine-in,168.1,15553,10031
ord15554,2026-03-23 00:28:00,Pending,Delivery,304.89,15554,10036
ord15555,2026-03-23 00:30:00,Completed,Takeaway,128.65,15555,10005
ord15556,2026-03-23 00:32:00,Completed,Delivery,446.03,15556,10019
ord15557,2026-03-23 00:34:00,Completed,Delivery,280.59,15557,10029
ord15558,2026-03-23 00:36:00,Completed,Takeaway,99.17,15558,10009
ord15559,2026-03-23 00:38:00,Completed,Takeaway,385.25,15559,10015
ord15560,2026-03-23 00:40:00,Pending,Takeaway,503.35,15560,10002
ord15561,2026-03-23 00:42:00,Completed,Dine-in,518.57,15561,10036
ord15562,2026-03-23 00:44:00,Pending,Delivery,494.52,15562,10029
ord15563,2026-03-23 00:46:00,Pending,Delivery,301.84,15563,10020
ord15564,2026-03-23 00:48:00,Completed,Takeaway,106.2,15564,10034
ord15565,2026-03-23 00:50:00,Completed,Delivery,510.58,15565,10025
ord15566,2026-03-23 00:52:00,Completed,Dine-in,90.65,15566,10013
ord15567,2026-03-23 00:54:00,Completed,Delivery,233.64,15567,10027
ord15568,2026-03-23 00:56:00,Completed,Dine-in,198.77,15568,10020
ord15569,2026-03-23 00:58:00,Cancelled,Takeaway,0,15569,10006
ord15570,2026-03-23 01:00:00,Completed,Delivery,406.73,15570,10026
ord15571,2026-03-23 01:02:00,Completed,Takeaway,166.74,15571,10025
ord15572,2026-03-23 01:04:00,Completed,Dine-in,363.48,15572,10031
ord15573,2026-03-23 01:06:00,Pending,Delivery,334.43,15573,10004
ord15574,2026-03-23 01:08:00,Pending,Takeaway,154.27,15574,10022
ord15575,2026-03-23 01:10:00,Pending,Takeaway,285.66,15575,10024
ord15576,2026-03-23 01:12:00,Completed,Delivery,104.55,15576,10004
ord15577,2026-03-23 01:14:00,Pending,Takeaway,419.82,15577,10005
ord15578,2026-03-23 01:16:00,Cancelled,Dine-in,0,15578,10002
ord15579,2026-03-23 01:18:00,Completed,Takeaway,272.09,15579,10007
ord15580,2026-03-23 01:20:00,Completed,Delivery,472.87,15580,10022
ord15581,2026-03-23 01:22:00,Completed,Dine-in,343.91,15581,10024
ord15582,2026-03-23 01:24:00,Cancelled,Takeaway,0,15582,10003
ord15583,2026-03-23 01:26:00,Completed,Delivery,193.71,15583,10024
ord15584,2026-03-23 01:28:00,Completed,Takeaway,463.68,15584,10021
ord15585,2026-03-23 01:30:00,Completed,Dine-in,101.11,15585,10027
ord15586,2026-03-23 01:32:00,Pending,Dine-in,251.41,15586,10005
ord15587,2026-03-23 01:34:00,Pending,Takeaway,72.63,15587,10018
ord15588,2026-03-23 01:36:00,Completed,Delivery,349.07,15588,10014
ord15589,2026-03-23 01:38:00,Completed,Dine-in,372.7,15589,10034
ord15590,2026-03-23 01:40:00,Cancelled,Dine-in,0,15590,10004
ord15591,2026-03-23 01:42:00,Completed,Dine-in,208.97,15591,10017
ord15592,2026-03-23 01:44:00,Completed,Takeaway,417.26,15592,10006
ord15593,2026-03-23 01:46:00,Completed,Dine-in,242.69,15593,10016
ord15594,2026-03-23 01:48:00,Completed,Delivery,114.17,15594,10007
ord15595,2026-03-23 01:50:00,Pending,Delivery,55.43,15595,10001
ord15596,2026-03-23 01:52:00,Completed,Dine-in,141.25,15596,10034
ord15597,2026-03-23 01:54:00,Pending,Dine-in,439.66,15597,10028
ord15598,2026-03-23 01:56:00,Completed,Takeaway,469.08,15598,10022
ord15599,2026-03-23 01:58:00,Pending,Delivery,196.95,15599,10029
ord15600,2026-03-23 02:00:00,Completed,Delivery,202.03,15600,10001
ord15601,2026-03-23 02:02:00,Cancelled,Takeaway,0,15601,10017
ord15602,2026-03-23 02:04:00,Completed,Takeaway,294.75,15602,10017
ord15603,2026-03-23 02:06:00,Completed,Dine-in,396.88,15603,10033
ord15604,2026-03-23 02:08:00,Completed,Dine-in,244.66,15604,10028
ord15605,2026-03-23 02:10:00,Completed,Delivery,521.12,15605,10015
ord15606,2026-03-23 02:12:00,Completed,Delivery,49.59,15606,10013
ord15607,2026-03-23 02:14:00,Pending,Delivery,374.54,15607,10003
ord15608,2026-03-23 02:16:00,Completed,Takeaway,457.27,15608,10005
ord15609,2026-03-23 02:18:00,Completed,Dine-in,125.33,15609,10012
ord15610,2026-03-23 02:20:00,Cancelled,Delivery,0,15610,10018
ord15611,2026-03-23 02:22:00,Completed,Takeaway,368.3,15611,10022
ord15612,2026-03-23 02:24:00,Completed,Takeaway,129.02,15612,10009
ord15613,2026-03-23 02:26:00,Completed,Delivery,503.63,15613,10026
ord15614,2026-03-23 02:28:00,Completed,Dine-in,371.32,15614,10032
ord15615,2026-03-23 02:30:00,Pending,Dine-in,215.59,15615,10032
ord15616,2026-03-23 02:32:00,Cancelled,Takeaway,0,15616,10036
ord15617,2026-03-23 02:34:00,Completed,Delivery,158.5,15617,10003
ord15618,2026-03-23 02:36:00,Completed,Dine-in,291.24,15618,10031
ord15619,2026-03-23 02:38:00,Completed,Takeaway,448.21,15619,10032
ord15620,2026-03-23 02:40:00,Cancelled,Dine-in,0,15620,10032
ord15621,2026-03-23 02:42:00,Cancelled,Takeaway,0,15621,10021
ord15622,2026-03-23 02:44:00,Completed,Dine-in,116.01,15622,10021
ord15623,2026-03-23 02:46:00,Completed,Dine-in,355.86,15623,10005
ord15624,2026-03-23 02:48:00,Pending,Dine-in,91.26,15624,10010
ord15625,2026-03-23 02:50:00,Completed,Takeaway,70.32,15625,10002
ord15626,2026-03-23 02:52:00,Completed,Dine-in,413.63,15626,10023
ord15627,2026-03-23 02:54:00,Completed,Delivery,526.73,15627,10021
ord15628,2026-03-23 02:56:00,Completed,Delivery,521.1,15628,10030
ord15629,2026-03-23 02:58:00,Pending,Dine-in,158.17,15629,10006
ord15630,2026-03-23 03:00:00,Pending,Dine-in,268.6,15630,10027
ord15631,2026-03-23 03:02:00,Completed,Dine-in,415.71,15631,10010
ord15632,2026-03-23 03:04:00,Completed,Takeaway,246.13,15632,10014
ord15633,2026-03-23 03:06:00,Completed,Takeaway,274.43,15633,10019
ord15634,2026-03-23 03:08:00,Completed,Dine-in,413.47,15634,10009
ord15635,2026-03-23 03:10:00,Completed,Dine-in,207.45,15635,10006
ord15636,2026-03-23 03:12:00,Pending,Dine-in,447.29,15636,10034
ord15637,2026-03-23 03:14:00,Completed,Dine-in,230.51,15637,10028
ord15638,2026-03-23 03:16:00,Completed,Dine-in,61.31,15638,10023
ord15639,2026-03-23 03:18:00,Completed,Takeaway,279.19,15639,10023
ord15640,2026-03-23 03:20:00,Pending,Takeaway,492.76,15640,10023
ord15641,2026-03-23 03:22:00,Completed,Delivery,110.51,15641,10020
ord15642,2026-03-23 03:24:00,Completed,Delivery,102.47,15642,10006
ord15643,2026-03-23 03:26:00,Pending,Dine-in,394.11,15643,10024
ord15644,2026-03-23 03:28:00,Completed,Takeaway,119.94,15644,10024
ord15645,2026-03-23 03:30:00,Pending,Delivery,397.27,15645,10014
ord15646,2026-03-23 03:32:00,Completed,Takeaway,191.07,15646,10030
ord15647,2026-03-23 03:34:00,Pending,Delivery,138.3,15647,10013
ord15648,2026-03-23 03:36:00,Cancelled,Dine-in,0,15648,10033
ord15649,2026-03-23 03:38:00,Completed,Takeaway,359.85,15649,10012
ord15650,2026-03-23 03:40:00,Completed,Delivery,55.04,15650,10029
ord15651,2026-03-23 03:42:00,Completed,Delivery,219.28,15651,10031
ord15652,2026-03-23 03:44:00,Completed,Delivery,427.85,15652,10002
ord15653,2026-03-23 03:46:00,Completed,Takeaway,255.94,15653,10023
ord15654,2026-03-23 03:48:00,Completed,Takeaway,168.3,15654,10020
ord15655,2026-03-23 03:50:00,Completed,Delivery,384.05,15655,10034
ord15656,2026-03-23 03:52:00,Completed,Dine-in,386.83,15656,10028
ord15657,2026-03-23 03:54:00,Pending,Takeaway,177.29,15657,10021
ord15658,2026-03-23 03:56:00,Pending,Delivery,285.98,15658,10025
ord15659,2026-03-23 03:58:00,Completed,Dine-in,132.22,15659,10006
ord15660,2026-03-23 04:00:00,Completed,Takeaway,163.39,15660,10025
ord15661,2026-03-23 04:02:00,Completed,Delivery,383.23,15661,10028
ord15662,2026-03-23 04:04:00,Completed,Delivery,502.71,15662,10017
ord15663,2026-03-23 04:06:00,Cancelled,Dine-in,0,15663,10035
ord15664,2026-03-23 04:08:00,Cancelled,Dine-in,0,15664,10020
ord15665,2026-03-23 04:10:00,Completed,Takeaway,240.57,15665,10029
ord15666,2026-03-23 04:12:00,Completed,Delivery,292.65,15666,10026
ord15667,2026-03-23 04:14:00,Completed,Delivery,279.37,15667,10034
ord15668,2026-03-23 04:16:00,Pending,Takeaway,188.15,15668,10013
ord15669,2026-03-23 04:18:00,Completed,Dine-in,143.58,15669,10004
ord15670,2026-03-23 04:20:00,Completed,Dine-in,136.87,15670,10021
ord15671,2026-03-23 04:22:00,Completed,Delivery,271.83,15671,10012
ord15672,2026-03-23 04:24:00,Completed,Dine-in,258.6,15672,10033
ord15673,2026-03-23 04:26:00,Completed,Dine-in,247.97,15673,10014
ord15674,2026-03-23 04:28:00,Completed,Takeaway,306.89,15674,10005
ord15675,2026-03-23 04:30:00,Cancelled,Dine-in,0,15675,10029
ord15676,2026-03-23 04:32:00,Completed,Dine-in,364.41,15676,10030
ord15677,2026-03-23 04:34:00,Completed,Takeaway,482.74,15677,10021
ord15678,2026-03-23 04:36:00,Completed,Dine-in,481.73,15678,10017
ord15679,2026-03-23 04:38:00,Pending,Dine-in,428.69,15679,10026
ord15680,2026-03-23 04:40:00,Cancelled,Dine-in,0,15680,10014
ord15681,2026-03-23 04:42:00,Completed,Delivery,521.5,15681,10012
ord15682,2026-03-23 04:44:00,Completed,Delivery,75.25,15682,10010
ord15683,2026-03-23 04:46:00,Pending,Delivery,359.42,15683,10002
ord15684,2026-03-23 04:48:00,Completed,Dine-in,518.87,15684,10016
ord15685,2026-03-23 04:50:00,Pending,Delivery,379.1,15685,10028
ord15686,2026-03-23 04:52:00,Pending,Delivery,521.26,15686,10036
ord15687,2026-03-23 04:54:00,Completed,Takeaway,282.87,15687,10031
ord15688,2026-03-23 04:56:00,Pending,Dine-in,318.04,15688,10005
ord15689,2026-03-23 04:58:00,Completed,Dine-in,270.99,15689,10009
ord15690,2026-03-23 05:00:00,Completed,Takeaway,132.75,15690,10008
ord15691,2026-03-23 05:02:00,Completed,Takeaway,389.89,15691,10006
ord15692,2026-03-23 05:04:00,Completed,Delivery,208.08,15692,10031
ord15693,2026-03-23 05:06:00,Completed,Dine-in,51.48,15693,10023
ord15694,2026-03-23 05:08:00,Completed,Dine-in,264.74,15694,10031
ord15695,2026-03-23 05:10:00,Pending,Takeaway,376.18,15695,10012
ord15696,2026-03-23 05:12:00,Completed,Takeaway,152.68,15696,10023
ord15697,2026-03-23 05:14:00,Completed,Dine-in,372.61,15697,10032
ord15698,2026-03-23 05:16:00,Pending,Takeaway,217.25,15698,10026
ord15699,2026-03-23 05:18:00,Completed,Delivery,66.45,15699,10020
ord15700,2026-03-23 05:20:00,Completed,Delivery,137.12,15700,10026
ord15701,2026-03-23 05:22:00,Cancelled,Dine-in,0,15701,10011
ord15702,2026-03-23 05:24:00,Cancelled,Dine-in,0,15702,10001
ord15703,2026-03-23 05:26:00,Completed,Delivery,114.12,15703,10008
ord15704,2026-03-23 05:28:00,Completed,Delivery,463.53,15704,10003
ord15705,2026-03-23 05:30:00,Completed,Delivery,419.18,15705,10003
ord15706,2026-03-23 05:32:00,Completed,Delivery,313.69,15706,10036
ord15707,2026-03-23 05:34:00,Completed,Delivery,251.23,15707,10033
ord15708,2026-03-23 05:36:00,Completed,Takeaway,500.44,15708,10015
ord15709,2026-03-23 05:38:00,Completed,Dine-in,457.12,15709,10012
ord15710,2026-03-23 05:40:00,Completed,Takeaway,373.15,15710,10014
ord15711,2026-03-23 05:42:00,Cancelled,Takeaway,0,15711,10026
ord15712,2026-03-23 05:44:00,Completed,Dine-in,275.33,15712,10007
ord15713,2026-03-23 05:46:00,Completed,Dine-in,250.18,15713,10016
ord15714,2026-03-23 05:48:00,Completed,Delivery,462.38,15714,10020
ord15715,2026-03-23 05:50:00,Completed,Dine-in,307.82,15715,10030
ord15716,2026-03-23 05:52:00,Completed,Dine-in,370.85,15716,10015
ord15717,2026-03-23 05:54:00,Pending,Delivery,65.3,15717,10021
ord15718,2026-03-23 05:56:00,Completed,Delivery,162.02,15718,10010
ord15719,2026-03-23 05:58:00,Pending,Dine-in,478.16,15719,10020
ord15720,2026-03-23 06:00:00,Completed,Takeaway,326.47,15720,10008
ord15721,2026-03-23 06:02:00,Completed,Delivery,443.51,15721,10030
